#NR_SVs chm13
#chr	outermost_start	outermost_stop	variant_count	variant_type	method	analysis	platform	study	variant	clinical_assertion	clinvar_accession	bin_size
chr8	59584116	61548215	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15128084	Pathogenic	RCV000452150.2;VCV000399768.2	large
chr8	60632812	63014028	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18842066	Pathogenic	RCV003329548.1;VCV002580343.1	large
chr8	60942974	61116731	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15133622	Pathogenic	RCV000135550.4;VCV000146238.2	medium
chr8	61165152	61289725	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15130228	Pathogenic	RCV000634461.1;VCV000529154.1	medium
chr8	61227808	61232297	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv8639832	Pathogenic	RCV000202645.1;VCV000218417.1	medium
chr8	61240160	65542839	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15133274	Pathogenic	RCV000133649.5;VCV000144167.2	large
chr8	61280657	61285963	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18830855	Likely pathogenic	RCV003230792.1;VCV002503801.1	medium
chr8	61960188	61985816	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15776717	Pathogenic	RCV000849886.2;VCV000689195.2	medium
chr8	61971785	61976874	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18789778	Likely pathogenic	RCV003113429.2;VCV002425062.2	medium
chr8	62654695	73657293	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15161754	Pathogenic	RCV000054242.5;VCV000060364.1	large
chr8	63497495	63497668	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17968766	Pathogenic	RCV001942111.5;VCV001454920.5	medium
chr8	63510368	63510592	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18789080	Pathogenic	RCV003111110.2;VCV002422971.3	medium
chr8	63593717	63637959	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18830922	Likely pathogenic	RCV003236336.1;VCV002506105.1	medium
chr8	64707302	68084521	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17970296	Pathogenic	RCV002053768.3;VCV001527436.3	large
chr8	64793375	67297092	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15772159	Pathogenic	RCV000846825.2;VCV000686117.2	large
chr8	65049824	65049980	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16213172	Pathogenic	RCV001031267.5;VCV000830649.5	medium
chr8	65559496	69321743	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17956400	Pathogenic	RCV001836560.1;VCV001340821.1	large
chr8	67490865	68172564	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18787713	Pathogenic	RCV003122721.2;VCV002426888.2	medium
chr8	67501646	67592594	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15773584	Pathogenic	RCV000849921.2;VCV000689230.2	medium
chr8	67512452	67512595	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17971551	Pathogenic	RCV001956359.2;VCV001458414.2	medium
chr8	67541062	67578627	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15774339	Pathogenic	RCV000845776.2;VCV000685068.2	medium
chr8	67558401	67558570	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17971679	Pathogenic	RCV001958791.3;VCV001459004.3	medium
chr8	67624108	67770170	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18830835	Pathogenic	RCV003236557.1;VCV002506326.1	medium
chr8	68914722	71905605	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15132288	Pathogenic	RCV000050801.4;VCV000057153.1	large
chr8	69410910	72120610	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17957560	Pathogenic	RCV001827961.1;VCV001340774.1	large
chr8	69415693	72120610	2	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15141648;nssv17970299	Pathogenic	RCV000510185.2;VCV000441934.2;RCV002053771.3;VCV001527439.3	large
chr8	69416427	72098668	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15136054	Pathogenic	RCV000138251.4;VCV000149198.2	large
chr8	69416473	72075221	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15132786	Pathogenic	RCV000134801.4;VCV000145425.2	large
chr8	69471486	72075199	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15124390	Pathogenic	RCV000240421.2;VCV000253642.2	large
chr8	71332576	71714616	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16208188	Likely pathogenic	RCV001006113.1;VCV000815136.1	medium
chr8	71615973	71857989	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15120350	Pathogenic	RCV000135323.3;VCV000145997.1	medium
chr8	71626469	71640425	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15149076	Pathogenic	RCV000219184.4;VCV000228344.4	medium
chr8	71628377	71785980	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv8639912	Pathogenic	RCV000150667.4;VCV000163426.4	medium
chr8	71628433	71785963	2	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15154275;nssv17171643	Pathogenic	RCV000708404.2;VCV000584228.8;RCV001387707.6;VCV000584228.8	medium
chr8	71628453	71763651	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18789286	Pathogenic	RCV003111322.2;VCV002423180.2	medium
chr8	71628453	71784362	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973087	Pathogenic	RCV001999837.3;VCV001452496.3	medium
chr8	71640249	71640389	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17971421	Pathogenic	RCV001953832.3;VCV001457573.3	medium
chr8	71673712	71673841	2	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16213648;nssv17171641	Pathogenic	RCV001031962.1;VCV000831405.5;RCV001387705.4;VCV000831405.5	medium
chr8	71673712	71751745	2	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15151966;nssv17171644	Pathogenic	RCV000634149.1;VCV000528878.4;RCV001387708.3;VCV000528878.4	medium
chr8	71698845	71698968	2	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16213499;nssv17171640	Pathogenic	RCV001031746.1;VCV000831168.6;RCV001387704.5;VCV000831168.6	medium
chr8	71698845	71701042	2	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16214432;nssv17171642	Pathogenic	RCV001033255.1;VCV000832783.4;RCV001387706.3;VCV000832783.4	medium
chr8	71707754	72397932	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15122043	Pathogenic	RCV000054254.5;VCV000060373.1	medium
chr8	71728556	71743350	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15128309	Pathogenic	RCV000454182.1;VCV000402126.1	medium
chr8	71831419	72447669	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17970301	Pathogenic	RCV002053773.3;VCV001527441.3	medium
chr8	73949220	83087287	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15132684	Pathogenic	RCV000051117.5;VCV000057417.1	large
chr8	74308745	86050183	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15147909	Pathogenic	RCV000054259.5;VCV000060377.1	large
chr8	74405524	74410903	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15144304	Pathogenic	RCV000707959.1;VCV000583679.1	medium
chr8	74407998	74408143	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18786891	Likely pathogenic	RCV003119806.2;VCV002426365.2	medium
chr8	74407998	74420837	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17972243	Pathogenic	RCV001972425.2;VCV001456580.2	medium
chr8	74459350	79932997	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15154578	Pathogenic	RCV000683031.1;VCV000563542.1	large
chr8	74603198	74940788	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17955501	Pathogenic	RCV000735278.1;VCV000598944.1	medium
chr8	74714463	81204870	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17970302	Pathogenic	RCV002053774.3;VCV001527442.3	large
chr8	74779762	74793663	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17972250	Pathogenic	RCV001972443.2;VCV001456646.2	medium
chr8	74787640	74789523	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15129805	Likely pathogenic	RCV000456790.1;VCV000406138.2	medium
chr8	74789422	74789607	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172140	Likely pathogenic	RCV001377766.6;VCV001066699.6	medium
chr8	74793278	74793660	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16215134	Pathogenic	RCV000664236.8;VCV000549689.3	medium
chr8	75334807	81771548	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15133286	Pathogenic	RCV000133719.5;VCV000144237.2	large
chr8	75422221	86106780	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17976641	Pathogenic	RCV002279750.1;VCV001341980.1	large
chr8	76122580	78159119	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15125635	Pathogenic	RCV000450776.2;VCV000399627.2	large
chr8	76861456	79063532	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15153724	Pathogenic	RCV000683018.1;VCV000563529.1	large
chr8	77268412	83035681	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15143126	Pathogenic	RCV000511429.2;VCV000443624.2	large
chr8	77409690	77429728	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18326667	Pathogenic	RCV002302461.1;VCV001722347.1	medium
chr8	77412694	77413611	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18788986	Pathogenic	RCV003111005.2;VCV002422870.2	medium
chr8	78973955	84063855	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15129617	Pathogenic	RCV000453075.2;VCV000400150.2	large
chr8	79501688	80193889	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17976990	Pathogenic	RCV002280657.1;VCV001703571.1	medium
chr8	80350480	80461374	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16296930	Pathogenic	RCV001250731.1;VCV000973978.1	medium
chr8	82090789	82123502	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15773072	Pathogenic	RCV000848893.2;VCV000688202.2	medium
chr8	85902802	85904202	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17968709	Pathogenic	RCV001941891.2;VCV001454475.2	medium
chr8	87696038	87699506	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17972670	Pathogenic	RCV001982965.4;VCV001460051.4	medium
chr8	87696038	87863854	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17971263	Pathogenic	RCV001951550.2;VCV001460334.2	medium
chr8	87698194	87703220	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15149471	Pathogenic	RCV000497920.1;VCV000427721.1	medium
chr8	87718852	87727148	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15150586	Pathogenic	RCV000498844.1;VCV000427720.1	medium
chr8	87724351	87863844	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18787034	Pathogenic	RCV003119952.1;VCV002426510.2	medium
chr8	87724361	87724499	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16213131	Pathogenic	RCV001031205.4;VCV000830584.4	medium
chr8	87724361	87749367	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18787035	Pathogenic	RCV003119953.2;VCV002426511.2	medium
chr8	87746253	87753182	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172453	Pathogenic	RCV001380712.3;VCV001069005.3	medium
chr8	87749188	87749238	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18786423	Pathogenic	RCV002642547.1;VCV001936366.2	medium
chr8	87753021	87768179	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172141	Likely pathogenic	RCV001377767.5;VCV001066700.5	medium
chr8	87787385	87795799	2	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15130125;nssv17973229	Pathogenic	RCV000623931.2;VCV000521713.2;RCV002007268.3;VCV001451538.3	medium
chr8	87843890	87849398	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15149472	Pathogenic	RCV000497979.1;VCV000427713.1	medium
chr8	87846724	87846890	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18787033	Pathogenic	RCV003119951.2;VCV002426509.2	medium
chr8	87846734	87863854	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17971414	Pathogenic	RCV001953805.3;VCV001457526.3	medium
chr8	87859862	87863854	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16214366	Pathogenic	RCV001033075.3;VCV000832600.3	medium
chr8	89291074	98091758	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18830833	Pathogenic	RCV003236711.1;VCV002506527.1	large
chr8	91044261	91107742	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15143984	Pathogenic	RCV000708126.1;VCV000583872.1	medium
chr8	91058753	91107752	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15144812	Pathogenic	RCV000708452.6;VCV000584293.7	medium
chr8	91058757	91060262	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15130935	Likely pathogenic	RCV000546060.3;VCV000461485.2	medium
chr8	91058757	91104710	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15130243	Pathogenic	RCV000636822.5;VCV000530784.5	medium
chr8	91058762	91060256	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv8639696	Likely pathogenic	RCV000195535.1;VCV000216001.1	medium
chr8	91058763	91060266	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16212399	Likely pathogenic	RCV001033224.1;VCV000832752.1	medium
chr8	91058763	91071083	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18788257	Likely pathogenic	RCV003107696.2;VCV002424463.2	medium
chr8	91058763	91107742	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16212544	Pathogenic	RCV001033478.2;VCV000833016.2	medium
chr8	91066424	91069486	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18788258	Likely pathogenic	RCV003107697.1;VCV002424464.2	medium
chr8	91066424	91087698	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17171525	Pathogenic	RCV001385273.4;VCV001072539.4	medium
chr8	91066432	91067722	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17059369	Likely pathogenic	RCV001357927.1;VCV001050463.1	medium
chr8	91066434	91087688	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15122519	Pathogenic	RCV000199420.2;VCV000216087.1	medium
chr8	91069311	91069486	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16214309	Likely pathogenic	RCV001032964.2;VCV000832481.2	medium
chr8	91069311	91071083	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17171524	Pathogenic	RCV001385272.2;VCV001072538.2	medium
chr8	91070995	91087698	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18788259	Pathogenic	RCV003107698.2;VCV002424465.2	medium
chr8	91076587	91082317	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973325	Likely pathogenic	RCV002013587.2;VCV001507689.2	medium
chr8	91093535	91101514	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17972778	Pathogenic	RCV001987471.2;VCV001443270.2	medium
chr8	91101391	91101514	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17171522	Pathogenic	RCV001385270.3;VCV001072536.3	medium
chr8	91101391	91104084	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15144428	Likely pathogenic	RCV000708287.2;VCV000584082.2	medium
chr8	91101391	91107752	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16214496	Pathogenic	RCV001033423.3;VCV000832956.3	medium
chr8	91103905	91104714	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973582	Likely pathogenic	RCV002024795.3;VCV001519770.3	medium
chr8	91103905	91107752	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16212288	Pathogenic	RCV001033017.1;VCV000832539.1	medium
chr8	91103915	91107852	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15129837	Pathogenic	RCV000461971.1;VCV000417563.1	medium
chr8	92065913	95663167	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15134486	Pathogenic	RCV000054263.5;VCV000060381.1	large
chr8	93408270	96912105	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15122044	Pathogenic	RCV000054265.6;VCV000060383.1	large
chr8	93412153	96912105	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15122045	Pathogenic	RCV000054277.5;VCV000060386.1	large
chr8	93504416	96685344	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15152092	Likely pathogenic	RCV000512300.2;VCV000441773.2	large
chr8	93880446	98917615	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15131800	Pathogenic	RCV000054278.4;VCV000060387.1	large
chr8	94163059	96793016	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15120391	Pathogenic	RCV000136519.3;VCV000147309.1	large
chr8	94879900	95048755	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18790112	Pathogenic	RCV003113768.2;VCV002427439.2	medium
chr8	94883439	94890641	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18790114	Pathogenic	RCV003113770.2;VCV002427441.4	medium
chr8	94910214	94921384	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17968935	Pathogenic	RCV001959093.3;VCV001459626.5	medium
chr8	94920926	94930970	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18790116	Pathogenic	RCV003113772.2;VCV002427443.4	medium
chr8	94933834	94934195	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18790113	Pathogenic	RCV003113769.1;VCV002427440.4	medium
chr8	94933834	94934921	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17970830	Pathogenic	RCV001946833.3;VCV001456259.4	medium
chr8	96170478	96177203	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18790051	Pathogenic	RCV003113706.2;VCV002427377.2	medium
chr8	97191552	98402746	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15131801	Pathogenic	RCV000054279.4;VCV000060388.1	large
chr8	100104267	100333672	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15776571	Pathogenic	RCV000849587.2;VCV000688896.2	medium
chr8	100137991	100138680	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18786900	Pathogenic	RCV003119815.2;VCV002426374.2	medium
chr8	100138504	100334698	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16214085	Pathogenic	RCV001032599.3;VCV000832081.3	medium
chr8	100138524	100138690	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17972074	Pathogenic	RCV001963284.3;VCV001460376.3	medium
chr8	100138524	101000625	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17968696	Pathogenic	RCV001941683.3;VCV001454059.3	medium
chr8	100163117	100227857	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18786915	Pathogenic	RCV003119831.2;VCV002426390.2	medium
chr8	100163137	100235996	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15152262	Likely pathogenic	RCV000513158.4;VCV000444840.3	medium
chr8	100171880	100352449	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15145065	Likely pathogenic	RCV000754354.1;VCV000545370.1	medium
chr8	100204401	100311566	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15775870	Pathogenic	RCV000848131.2;VCV000687432.2	medium
chr8	100221009	100318087	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15144261	Pathogenic	RCV000707836.1;VCV000583528.1	medium
chr8	100221009	100702627	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15145132	Pathogenic	RCV000708473.1;VCV000584321.1	medium
chr8	100221019	100240601	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18786920	Pathogenic	RCV003119836.2;VCV002426395.2	medium
chr8	100221019	100261476	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16214264	Pathogenic	RCV001032868.3;VCV000832379.3	medium
chr8	100221019	100295187	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17972665	Pathogenic	RCV001982952.2;VCV001459996.2	medium
chr8	100221019	100318077	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17971122	Pathogenic	RCV001951223.2;VCV001456596.2	medium
chr8	100221019	100400277	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17171436	Pathogenic	RCV001383164.4;VCV001070870.4	medium
chr8	100221019	100606817	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18786919	Pathogenic	RCV003119835.2;VCV002426394.2	medium
chr8	100221019	100681636	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16213160	Pathogenic	RCV001031249.3;VCV000830631.3	medium
chr8	100221108	100273118	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16216536	Pathogenic	RCV001195120.1;VCV000915967.1	medium
chr8	100227670	100295177	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16213426	Pathogenic	RCV001031637.3;VCV000831045.3	medium
chr8	100227838	100317885	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18326543	Pathogenic	RCV002308664.1;VCV001723388.1	medium
chr8	100232916	100535802	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15776679	Pathogenic	RCV000849803.2;VCV000689112.2	medium
chr8	100235795	100295197	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17971887	Pathogenic	RCV001960576.3;VCV001454078.3	medium
chr8	100235795	100516730	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18786923	Pathogenic	RCV003119839.2;VCV002426398.2	medium
chr8	100235805	100236006	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17171697	Pathogenic	RCV001388038.4;VCV001074673.4	medium
chr8	100235805	100295187	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16213803	Pathogenic	RCV001032182.1;VCV000831638.1	medium
chr8	100235815	100295177	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16207688	Pathogenic	RCV001004102.2;VCV000813330.2	medium
chr8	100240397	100318087	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15143856	Pathogenic	RCV000707777.1;VCV000583454.1	medium
chr8	100243201	100284155	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15145517	Likely pathogenic	RCV000754355.1;VCV000545371.1	medium
chr8	100245874	100318087	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15129204	Pathogenic	RCV000532402.6;VCV000459244.6	medium
chr8	100245884	100246489	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17171698	Pathogenic	RCV001388039.2;VCV001074674.2	medium
chr8	100245884	100846010	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16212673	Pathogenic	RCV001033681.2;VCV000833226.2	medium
chr8	100259326	100261486	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15144271	Pathogenic	RCV000707871.4;VCV000583567.4	medium
chr8	100259336	100334688	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17971124	Pathogenic	RCV001951225.4;VCV001456599.4	medium
chr8	100259336	100400277	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17173123	Pathogenic	RCV001388380.5;VCV001074933.5	medium
chr8	100259336	100646015	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18786924	Pathogenic	RCV003119840.1;VCV002426399.2	medium
chr8	100259709	100267894	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17171699	Pathogenic	RCV001388040.2;VCV001074675.2	medium
chr8	100259719	100267884	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16212026	Pathogenic	RCV001032071.1;VCV000831519.1	medium
chr8	100259729	100267874	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16212473	Pathogenic	RCV001033350.1;VCV000832881.1	medium
chr8	100267673	100400277	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18786901	Pathogenic	RCV003119816.1;VCV002426375.2	medium
chr8	100267875	100295052	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17974062	Likely pathogenic	RCV001844702.1;VCV001343685.1	medium
chr8	100267875	100516562	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18788151	Likely pathogenic	RCV003123505.2;VCV002429266.2	medium
chr8	100270727	100273015	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18786931	Likely pathogenic	RCV003119847.2;VCV002426406.2	medium
chr8	100272845	100273054	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18786894	Pathogenic	RCV003119809.2;VCV002426368.2	medium
chr8	100272845	100281783	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18786902	Pathogenic	RCV003119817.2;VCV002426376.2	medium
chr8	100275372	100281721	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16297126	Likely pathogenic	RCV001223740.1;VCV000951757.1	medium
chr8	100281418	100411151	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16216535	Pathogenic	RCV001195121.1;VCV000915968.1	medium
chr8	100295043	100334688	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17171700	Pathogenic	RCV001388041.3;VCV001074676.3	medium
chr8	100295043	100592652	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17171403	Pathogenic	RCV001382977.5;VCV001070729.5	medium
chr8	100295053	100295177	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16213668	Pathogenic	RCV001031989.1;VCV000831433.1	medium
